"rt","response","trial_type","trial_index","time_elapsed","internal_node_id","subject_ID","stimulus","phase","set_duration","target_interval","reproduced_interval","reproduction_error"
"1086","{""subject_id"":""adi""}","survey-text","0","1090","0.0-0.0","","","","","","",""
"1239"," ","html-keyboard-response","1","2332","0.0-1.0","","
      <p>Ready-Set-Go Task:</p>
      <ul style=""text-align:left; max-width:600px; margin:auto;"">
        <li>First, a <strong>red circle (""Ready"")</strong> appears</li>
        <li>Then, after a delay, an <strong>orange circle (""Set"")</strong> appears</li>
        <li>After ""Set"" disappears, screen goes blank</li>
        <li>You must <strong>press SPACE</strong> when you think the same delay has passed</li>
        <li>After you press, a green circle will appear</li>
        <li>Then you'll see how close your timing was (only for the first 5 trials).</li>
      </ul>
      <p>Press any key to begin.</p>
    ","","","","",""
"null","null","html-keyboard-response","2","2834","0.0-2.0","","<div class=""circle ready""></div>","ready","","","",""
"null","null","html-keyboard-response","3","4537","0.0-3.0","","","isi","","","",""
"null","null","html-keyboard-response","4","5039","0.0-4.0","","<div class=""circle set""></div>","set","500","","",""
"1442"," ","html-keyboard-response","5","6482","0.0-5.0","","","go","","1700","1442","-258"
"null","null","html-keyboard-response","6","6983","0.0-6.0","","<div class=""circle""></div>","feedback_circle","","","",""
"null","null","html-keyboard-response","7","7485","0.0-7.0","","<div class=""circle""></div>","feedback_circle","","","",""
"2182"," ","html-keyboard-response","8","9670","0.0-8.0","","
      <p><strong>Interval you saw:</strong> 1700 ms</p>
      <p><strong>Interval you reported:</strong> 1442 ms</p>
      <p><strong>Error:</strong> -258 ms</p>
      <p>Press any key to continue.</p>
    ","feedback_text","","","",""
"null","null","html-keyboard-response","9","10673","0.0-9.0","","<p style=""font-size: 48px;"">+</p>","iti","","","",""
"null","null","html-keyboard-response","10","11175","0.0-10.0","","<div class=""circle ready""></div>","ready","","","",""
"null","null","html-keyboard-response","11","12278","0.0-11.0","","","isi","","","",""
"null","null","html-keyboard-response","12","12780","0.0-12.0","","<div class=""circle set""></div>","set","500","","",""
"980"," ","html-keyboard-response","13","13761","0.0-13.0","","","go","","1100","980","-120"
"null","null","html-keyboard-response","14","14263","0.0-14.0","","<div class=""circle""></div>","feedback_circle","","","",""
"null","null","html-keyboard-response","15","14765","0.0-15.0","","<div class=""circle""></div>","feedback_circle","","","",""
"1430"," ","html-keyboard-response","16","16196","0.0-16.0","","
      <p><strong>Interval you saw:</strong> 1100 ms</p>
      <p><strong>Interval you reported:</strong> 980 ms</p>
      <p><strong>Error:</strong> -120 ms</p>
      <p>Press any key to continue.</p>
    ","feedback_text","","","",""
"null","null","html-keyboard-response","17","17199","0.0-17.0","","<p style=""font-size: 48px;"">+</p>","iti","","","",""
"null","null","html-keyboard-response","18","17701","0.0-18.0","","<div class=""circle ready""></div>","ready","","","",""
"null","null","html-keyboard-response","19","19203","0.0-19.0","","","isi","","","",""
"null","null","html-keyboard-response","20","19706","0.0-20.0","","<div class=""circle set""></div>","set","500","","",""
"1395"," ","html-keyboard-response","21","21102","0.0-21.0","","","go","","1500","1395","-105"
"null","null","html-keyboard-response","22","21603","0.0-22.0","","<div class=""circle""></div>","feedback_circle","","","",""
"null","null","html-keyboard-response","23","22105","0.0-23.0","","<div class=""circle""></div>","feedback_circle","","","",""
"1520"," ","html-keyboard-response","24","23626","0.0-24.0","","
      <p><strong>Interval you saw:</strong> 1500 ms</p>
      <p><strong>Interval you reported:</strong> 1395 ms</p>
      <p><strong>Error:</strong> -105 ms</p>
      <p>Press any key to continue.</p>
    ","feedback_text","","","",""
"null","null","html-keyboard-response","25","24628","0.0-25.0","","<p style=""font-size: 48px;"">+</p>","iti","","","",""
"null","null","html-keyboard-response","26","25130","0.0-26.0","","<div class=""circle ready""></div>","ready","","","",""
"null","null","html-keyboard-response","27","26532","0.0-27.0","","","isi","","","",""
"null","null","html-keyboard-response","28","27035","0.0-28.0","","<div class=""circle set""></div>","set","500","","",""
"1818"," ","html-keyboard-response","29","28854","0.0-29.0","","","go","","1400","1818","418"
"null","null","html-keyboard-response","30","29355","0.0-30.0","","<div class=""circle""></div>","feedback_circle","","","",""
"null","null","html-keyboard-response","31","29857","0.0-31.0","","<div class=""circle""></div>","feedback_circle","","","",""
"1990"," ","html-keyboard-response","32","31848","0.0-32.0","","
      <p><strong>Interval you saw:</strong> 1400 ms</p>
      <p><strong>Interval you reported:</strong> 1818 ms</p>
      <p><strong>Error:</strong> +418 ms</p>
      <p>Press any key to continue.</p>
    ","feedback_text","","","",""
"null","null","html-keyboard-response","33","32851","0.0-33.0","","<p style=""font-size: 48px;"">+</p>","iti","","","",""
"null","null","html-keyboard-response","34","33353","0.0-34.0","","<div class=""circle ready""></div>","ready","","","",""
"null","null","html-keyboard-response","35","34956","0.0-35.0","","","isi","","","",""
"null","null","html-keyboard-response","36","35458","0.0-36.0","","<div class=""circle set""></div>","set","500","","",""
"1538"," ","html-keyboard-response","37","36997","0.0-37.0","","","go","","1600","1538","-62"
"null","null","html-keyboard-response","38","37499","0.0-38.0","","<div class=""circle""></div>","feedback_circle","","","",""
"null","null","html-keyboard-response","39","38000","0.0-39.0","","<div class=""circle""></div>","feedback_circle","","","",""
"1763"," ","html-keyboard-response","40","39764","0.0-40.0","","
      <p><strong>Interval you saw:</strong> 1600 ms</p>
      <p><strong>Interval you reported:</strong> 1538 ms</p>
      <p><strong>Error:</strong> -62 ms</p>
      <p>Press any key to continue.</p>
    ","feedback_text","","","",""
"null","null","html-keyboard-response","41","40766","0.0-41.0","","<p style=""font-size: 48px;"">+</p>","iti","","","",""
"null","null","html-keyboard-response","42","41268","0.0-42.0","","<div class=""circle ready""></div>","ready","","","",""
"null","null","html-keyboard-response","43","42870","0.0-43.0","","","isi","","","",""
"null","null","html-keyboard-response","44","43373","0.0-44.0","","<div class=""circle set""></div>","set","500","","",""
"1452"," ","html-keyboard-response","45","44825","0.0-45.0","","","go","","1600","1452","-148"
"null","null","html-keyboard-response","46","45327","0.0-46.0","","<div class=""circle""></div>","feedback_circle","","","",""
"null","null","html-keyboard-response","47","46330","0.0-47.0","","<div style=""font-size: 48px;"">+</div>
            <p style=""font-size: 16px; text-align: center;"">Trial 7 of 300</p>","iti","","","",""
"null","null","html-keyboard-response","48","46833","0.0-48.0","","<div class=""circle ready""></div>","ready","","","",""
"null","null","html-keyboard-response","49","48435","0.0-49.0","","","isi","","","",""
"null","null","html-keyboard-response","50","48938","0.0-50.0","","<div class=""circle set""></div>","set","500","","",""
"1225"," ","html-keyboard-response","51","50164","0.0-51.0","","","go","","1600","1225","-375"
"null","null","html-keyboard-response","52","50665","0.0-52.0","","<div class=""circle""></div>","feedback_circle","","","",""
"null","null","html-keyboard-response","53","51668","0.0-53.0","","<div style=""font-size: 48px;"">+</div>
            <p style=""font-size: 16px; text-align: center;"">Trial 8 of 300</p>","iti","","","",""
"null","null","html-keyboard-response","54","52171","0.0-54.0","","<div class=""circle ready""></div>","ready","","","",""
"null","null","html-keyboard-response","55","53474","0.0-55.0","","","isi","","","",""
"null","null","html-keyboard-response","56","53976","0.0-56.0","","<div class=""circle set""></div>","set","500","","",""
"1198"," ","html-keyboard-response","57","55174","0.0-57.0","","","go","","1300","1198","-102"
"null","null","html-keyboard-response","58","55676","0.0-58.0","","<div class=""circle""></div>","feedback_circle","","","",""
"null","null","html-keyboard-response","59","56679","0.0-59.0","","<div style=""font-size: 48px;"">+</div>
            <p style=""font-size: 16px; text-align: center;"">Trial 9 of 300</p>","iti","","","",""
"null","null","html-keyboard-response","60","57181","0.0-60.0","","<div class=""circle ready""></div>","ready","","","",""
"null","null","html-keyboard-response","61","58783","0.0-61.0","","","isi","","","",""
"null","null","html-keyboard-response","62","59286","0.0-62.0","","<div class=""circle set""></div>","set","500","","",""
"1397"," ","html-keyboard-response","63","60683","0.0-63.0","","","go","","1600","1397","-203"
"null","null","html-keyboard-response","64","61185","0.0-64.0","","<div class=""circle""></div>","feedback_circle","","","",""
"null","null","html-keyboard-response","65","62188","0.0-65.0","","<div style=""font-size: 48px;"">+</div>
            <p style=""font-size: 16px; text-align: center;"">Trial 10 of 300</p>","iti","","","",""
"null","null","html-keyboard-response","66","62691","0.0-66.0","","<div class=""circle ready""></div>","ready","","","",""
"null","null","html-keyboard-response","67","64393","0.0-67.0","","","isi","","","",""
"null","null","html-keyboard-response","68","64896","0.0-68.0","","<div class=""circle set""></div>","set","500","","",""
"1713"," ","html-keyboard-response","69","66609","0.0-69.0","","","go","","1700","1713","13"
"null","null","html-keyboard-response","70","67110","0.0-70.0","","<div class=""circle""></div>","feedback_circle","","","",""
"null","null","html-keyboard-response","71","68112","0.0-71.0","","<div style=""font-size: 48px;"">+</div>
            <p style=""font-size: 16px; text-align: center;"">Trial 11 of 300</p>","iti","","","",""
"null","null","html-keyboard-response","72","68615","0.0-72.0","","<div class=""circle ready""></div>","ready","","","",""
"null","null","html-keyboard-response","73","69818","0.0-73.0","","","isi","","","",""
"null","null","html-keyboard-response","74","70321","0.0-74.0","","<div class=""circle set""></div>","set","500","","",""
"1256"," ","html-keyboard-response","75","71577","0.0-75.0","","","go","","1200","1256","56"
"null","null","html-keyboard-response","76","72079","0.0-76.0","","<div class=""circle""></div>","feedback_circle","","","",""
"null","null","html-keyboard-response","77","73082","0.0-77.0","","<div style=""font-size: 48px;"">+</div>
            <p style=""font-size: 16px; text-align: center;"">Trial 12 of 300</p>","iti","","","",""
"null","null","html-keyboard-response","78","73585","0.0-78.0","","<div class=""circle ready""></div>","ready","","","",""
"null","null","html-keyboard-response","79","75186","0.0-79.0","","","isi","","","",""
"null","null","html-keyboard-response","80","75687","0.0-80.0","","<div class=""circle set""></div>","set","500","","",""
"1360"," ","html-keyboard-response","81","77048","0.0-81.0","","","go","","1600","1360","-240"
"null","null","html-keyboard-response","82","77549","0.0-82.0","","<div class=""circle""></div>","feedback_circle","","","",""
"null","null","html-keyboard-response","83","78551","0.0-83.0","","<div style=""font-size: 48px;"">+</div>
            <p style=""font-size: 16px; text-align: center;"">Trial 13 of 300</p>","iti","","","",""
"null","null","html-keyboard-response","84","79053","0.0-84.0","","<div class=""circle ready""></div>","ready","","","",""
"null","null","html-keyboard-response","85","80156","0.0-85.0","","","isi","","","",""
"null","null","html-keyboard-response","86","80659","0.0-86.0","","<div class=""circle set""></div>","set","500","","",""
"1212"," ","html-keyboard-response","87","81872","0.0-87.0","","","go","","1100","1212","112"
"null","null","html-keyboard-response","88","82373","0.0-88.0","","<div class=""circle""></div>","feedback_circle","","","",""
"null","null","html-keyboard-response","89","83376","0.0-89.0","","<div style=""font-size: 48px;"">+</div>
            <p style=""font-size: 16px; text-align: center;"">Trial 14 of 300</p>","iti","","","",""
"null","null","html-keyboard-response","90","83878","0.0-90.0","","<div class=""circle ready""></div>","ready","","","",""
"null","null","html-keyboard-response","91","85380","0.0-91.0","","","isi","","","",""
"null","null","html-keyboard-response","92","85882","0.0-92.0","","<div class=""circle set""></div>","set","500","","",""
"1448"," ","html-keyboard-response","93","87331","0.0-93.0","","","go","","1500","1448","-52"
"null","null","html-keyboard-response","94","87832","0.0-94.0","","<div class=""circle""></div>","feedback_circle","","","",""
"null","null","html-keyboard-response","95","88834","0.0-95.0","","<div style=""font-size: 48px;"">+</div>
            <p style=""font-size: 16px; text-align: center;"">Trial 15 of 300</p>","iti","","","",""
"null","null","html-keyboard-response","96","89336","0.0-96.0","","<div class=""circle ready""></div>","ready","","","",""
"null","null","html-keyboard-response","97","90739","0.0-97.0","","","isi","","","",""
"null","null","html-keyboard-response","98","91242","0.0-98.0","","<div class=""circle set""></div>","set","500","","",""
"1322"," ","html-keyboard-response","99","92565","0.0-99.0","","","go","","1400","1322","-78"
"null","null","html-keyboard-response","100","93066","0.0-100.0","","<div class=""circle""></div>","feedback_circle","","","",""
"null","null","html-keyboard-response","101","94069","0.0-101.0","","<div style=""font-size: 48px;"">+</div>
            <p style=""font-size: 16px; text-align: center;"">Trial 16 of 300</p>","iti","","","",""
"null","null","html-keyboard-response","102","94571","0.0-102.0","","<div class=""circle ready""></div>","ready","","","",""
"null","null","html-keyboard-response","103","95774","0.0-103.0","","","isi","","","",""
"null","null","html-keyboard-response","104","96276","0.0-104.0","","<div class=""circle set""></div>","set","500","","",""
"1209"," ","html-keyboard-response","105","97486","0.0-105.0","","","go","","1200","1209","9"
"null","null","html-keyboard-response","106","97988","0.0-106.0","","<div class=""circle""></div>","feedback_circle","","","",""
"null","null","html-keyboard-response","107","98990","0.0-107.0","","<div style=""font-size: 48px;"">+</div>
            <p style=""font-size: 16px; text-align: center;"">Trial 17 of 300</p>","iti","","","",""
"null","null","html-keyboard-response","108","99492","0.0-108.0","","<div class=""circle ready""></div>","ready","","","",""
"null","null","html-keyboard-response","109","101193","0.0-109.0","","","isi","","","",""
"null","null","html-keyboard-response","110","101696","0.0-110.0","","<div class=""circle set""></div>","set","500","","",""
"1954"," ","html-keyboard-response","111","103651","0.0-111.0","","","go","","1700","1954","254"
"null","null","html-keyboard-response","112","104152","0.0-112.0","","<div class=""circle""></div>","feedback_circle","","","",""
"null","null","html-keyboard-response","113","105155","0.0-113.0","","<div style=""font-size: 48px;"">+</div>
            <p style=""font-size: 16px; text-align: center;"">Trial 18 of 300</p>","iti","","","",""
"null","null","html-keyboard-response","114","105657","0.0-114.0","","<div class=""circle ready""></div>","ready","","","",""
"null","null","html-keyboard-response","115","106759","0.0-115.0","","","isi","","","",""
"null","null","html-keyboard-response","116","107262","0.0-116.0","","<div class=""circle set""></div>","set","500","","",""
"1290"," ","html-keyboard-response","117","108552","0.0-117.0","","","go","","1100","1290","190"
"null","null","html-keyboard-response","118","109054","0.0-118.0","","<div class=""circle""></div>","feedback_circle","","","",""
"null","null","html-keyboard-response","119","110057","0.0-119.0","","<div style=""font-size: 48px;"">+</div>
            <p style=""font-size: 16px; text-align: center;"">Trial 19 of 300</p>","iti","","","",""
"null","null","html-keyboard-response","120","110559","0.0-120.0","","<div class=""circle ready""></div>","ready","","","",""
"null","null","html-keyboard-response","121","112261","0.0-121.0","","","isi","","","",""
"null","null","html-keyboard-response","122","112764","0.0-122.0","","<div class=""circle set""></div>","set","500","","",""
"1757"," ","html-keyboard-response","123","114522","0.0-123.0","","","go","","1700","1757","57"
"null","null","html-keyboard-response","124","115024","0.0-124.0","","<div class=""circle""></div>","feedback_circle","","","",""
"null","null","html-keyboard-response","125","116027","0.0-125.0","","<div style=""font-size: 48px;"">+</div>
            <p style=""font-size: 16px; text-align: center;"">Trial 20 of 300</p>","iti","","","",""
"null","null","html-keyboard-response","126","116529","0.0-126.0","","<div class=""circle ready""></div>","ready","","","",""
"null","null","html-keyboard-response","127","117931","0.0-127.0","","","isi","","","",""
"null","null","html-keyboard-response","128","118434","0.0-128.0","","<div class=""circle set""></div>","set","500","","",""
"1671"," ","html-keyboard-response","129","120106","0.0-129.0","","","go","","1400","1671","271"
"null","null","html-keyboard-response","130","120607","0.0-130.0","","<div class=""circle""></div>","feedback_circle","","","",""
"null","null","html-keyboard-response","131","121610","0.0-131.0","","<div style=""font-size: 48px;"">+</div>
            <p style=""font-size: 16px; text-align: center;"">Trial 21 of 300</p>","iti","","","",""
"null","null","html-keyboard-response","132","122112","0.0-132.0","","<div class=""circle ready""></div>","ready","","","",""
"null","null","html-keyboard-response","133","123814","0.0-133.0","","","isi","","","",""
"null","null","html-keyboard-response","134","124316","0.0-134.0","","<div class=""circle set""></div>","set","500","","",""
"1343"," ","html-keyboard-response","135","125660","0.0-135.0","","","go","","1700","1343","-357"
"null","null","html-keyboard-response","136","126162","0.0-136.0","","<div class=""circle""></div>","feedback_circle","","","",""
"null","null","html-keyboard-response","137","127164","0.0-137.0","","<div style=""font-size: 48px;"">+</div>
            <p style=""font-size: 16px; text-align: center;"">Trial 22 of 300</p>","iti","","","",""
"null","null","html-keyboard-response","138","127666","0.0-138.0","","<div class=""circle ready""></div>","ready","","","",""
"null","null","html-keyboard-response","139","129369","0.0-139.0","","","isi","","","",""
"null","null","html-keyboard-response","140","129871","0.0-140.0","","<div class=""circle set""></div>","set","500","","",""
"1500"," ","html-keyboard-response","141","131372","0.0-141.0","","","go","","1700","1500","-200"
"null","null","html-keyboard-response","142","131874","0.0-142.0","","<div class=""circle""></div>","feedback_circle","","","",""
"null","null","html-keyboard-response","143","132876","0.0-143.0","","<div style=""font-size: 48px;"">+</div>
            <p style=""font-size: 16px; text-align: center;"">Trial 23 of 300</p>","iti","","","",""
"null","null","html-keyboard-response","144","133378","0.0-144.0","","<div class=""circle ready""></div>","ready","","","",""
"null","null","html-keyboard-response","145","134780","0.0-145.0","","","isi","","","",""
"null","null","html-keyboard-response","146","135283","0.0-146.0","","<div class=""circle set""></div>","set","500","","",""
"1404"," ","html-keyboard-response","147","136688","0.0-147.0","","","go","","1400","1404","4"
"null","null","html-keyboard-response","148","137189","0.0-148.0","","<div class=""circle""></div>","feedback_circle","","","",""
"null","null","html-keyboard-response","149","138191","0.0-149.0","","<div style=""font-size: 48px;"">+</div>
            <p style=""font-size: 16px; text-align: center;"">Trial 24 of 300</p>","iti","","","",""
"null","null","html-keyboard-response","150","138694","0.0-150.0","","<div class=""circle ready""></div>","ready","","","",""
"null","null","html-keyboard-response","151","140096","0.0-151.0","","","isi","","","",""
"null","null","html-keyboard-response","152","140599","0.0-152.0","","<div class=""circle set""></div>","set","500","","",""
"1521"," ","html-keyboard-response","153","142121","0.0-153.0","","","go","","1400","1521","121"
"null","null","html-keyboard-response","154","142623","0.0-154.0","","<div class=""circle""></div>","feedback_circle","","","",""
"null","null","html-keyboard-response","155","143625","0.0-155.0","","<div style=""font-size: 48px;"">+</div>
            <p style=""font-size: 16px; text-align: center;"">Trial 25 of 300</p>","iti","","","",""
"null","null","html-keyboard-response","156","144127","0.0-156.0","","<div class=""circle ready""></div>","ready","","","",""
"null","null","html-keyboard-response","157","145330","0.0-157.0","","","isi","","","",""
"null","null","html-keyboard-response","158","145833","0.0-158.0","","<div class=""circle set""></div>","set","500","","",""
"1570"," ","html-keyboard-response","159","147403","0.0-159.0","","","go","","1200","1570","370"
"null","null","html-keyboard-response","160","147905","0.0-160.0","","<div class=""circle""></div>","feedback_circle","","","",""
"null","null","html-keyboard-response","161","148908","0.0-161.0","","<div style=""font-size: 48px;"">+</div>
            <p style=""font-size: 16px; text-align: center;"">Trial 26 of 300</p>","iti","","","",""
"null","null","html-keyboard-response","162","149409","0.0-162.0","","<div class=""circle ready""></div>","ready","","","",""
"null","null","html-keyboard-response","163","151112","0.0-163.0","","","isi","","","",""
"null","null","html-keyboard-response","164","151615","0.0-164.0","","<div class=""circle set""></div>","set","500","","",""
"1753"," ","html-keyboard-response","165","153368","0.0-165.0","","","go","","1700","1753","53"
"null","null","html-keyboard-response","166","153870","0.0-166.0","","<div class=""circle""></div>","feedback_circle","","","",""
"null","null","html-keyboard-response","167","154873","0.0-167.0","","<div style=""font-size: 48px;"">+</div>
            <p style=""font-size: 16px; text-align: center;"">Trial 27 of 300</p>","iti","","","",""
"null","null","html-keyboard-response","168","155374","0.0-168.0","","<div class=""circle ready""></div>","ready","","","",""
"null","null","html-keyboard-response","169","156876","0.0-169.0","","","isi","","","",""
"null","null","html-keyboard-response","170","157379","0.0-170.0","","<div class=""circle set""></div>","set","500","","",""
"1536"," ","html-keyboard-response","171","158916","0.0-171.0","","","go","","1500","1536","36"
"null","null","html-keyboard-response","172","159417","0.0-172.0","","<div class=""circle""></div>","feedback_circle","","","",""
"null","null","html-keyboard-response","173","160419","0.0-173.0","","<div style=""font-size: 48px;"">+</div>
            <p style=""font-size: 16px; text-align: center;"">Trial 28 of 300</p>","iti","","","",""
"null","null","html-keyboard-response","174","160922","0.0-174.0","","<div class=""circle ready""></div>","ready","","","",""
"null","null","html-keyboard-response","175","162224","0.0-175.0","","","isi","","","",""
"null","null","html-keyboard-response","176","162726","0.0-176.0","","<div class=""circle set""></div>","set","500","","",""
"1357"," ","html-keyboard-response","177","164084","0.0-177.0","","","go","","1300","1357","57"
"null","null","html-keyboard-response","178","164586","0.0-178.0","","<div class=""circle""></div>","feedback_circle","","","",""
"null","null","html-keyboard-response","179","165589","0.0-179.0","","<div style=""font-size: 48px;"">+</div>
            <p style=""font-size: 16px; text-align: center;"">Trial 29 of 300</p>","iti","","","",""
"null","null","html-keyboard-response","180","166092","0.0-180.0","","<div class=""circle ready""></div>","ready","","","",""
"null","null","html-keyboard-response","181","167294","0.0-181.0","","","isi","","","",""
"null","null","html-keyboard-response","182","167796","0.0-182.0","","<div class=""circle set""></div>","set","500","","",""
"1418"," ","html-keyboard-response","183","169215","0.0-183.0","","","go","","1200","1418","218"
"null","null","html-keyboard-response","184","169716","0.0-184.0","","<div class=""circle""></div>","feedback_circle","","","",""
"null","null","html-keyboard-response","185","170719","0.0-185.0","","<div style=""font-size: 48px;"">+</div>
            <p style=""font-size: 16px; text-align: center;"">Trial 30 of 300</p>","iti","","","",""
"null","null","html-keyboard-response","186","171221","0.0-186.0","","<div class=""circle ready""></div>","ready","","","",""
"null","null","html-keyboard-response","187","172623","0.0-187.0","","","isi","","","",""
"null","null","html-keyboard-response","188","173125","0.0-188.0","","<div class=""circle set""></div>","set","500","","",""
"1329"," ","html-keyboard-response","189","174455","0.0-189.0","","","go","","1400","1329","-71"
"null","null","html-keyboard-response","190","174956","0.0-190.0","","<div class=""circle""></div>","feedback_circle","","","",""
"null","null","html-keyboard-response","191","175959","0.0-191.0","","<div style=""font-size: 48px;"">+</div>
            <p style=""font-size: 16px; text-align: center;"">Trial 31 of 300</p>","iti","","","",""
"null","null","html-keyboard-response","192","176461","0.0-192.0","","<div class=""circle ready""></div>","ready","","","",""
"null","null","html-keyboard-response","193","177464","0.0-193.0","","","isi","","","",""
"null","null","html-keyboard-response","194","177967","0.0-194.0","","<div class=""circle set""></div>","set","500","","",""
"1160"," ","html-keyboard-response","195","179127","0.0-195.0","","","go","","1000","1160","160"
"null","null","html-keyboard-response","196","179628","0.0-196.0","","<div class=""circle""></div>","feedback_circle","","","",""
"null","null","html-keyboard-response","197","180631","0.0-197.0","","<div style=""font-size: 48px;"">+</div>
            <p style=""font-size: 16px; text-align: center;"">Trial 32 of 300</p>","iti","","","",""
"null","null","html-keyboard-response","198","181132","0.0-198.0","","<div class=""circle ready""></div>","ready","","","",""
"null","null","html-keyboard-response","199","182334","0.0-199.0","","","isi","","","",""
"null","null","html-keyboard-response","200","182837","0.0-200.0","","<div class=""circle set""></div>","set","500","","",""
"1147"," ","html-keyboard-response","201","183985","0.0-201.0","","","go","","1200","1147","-53"
"null","null","html-keyboard-response","202","184486","0.0-202.0","","<div class=""circle""></div>","feedback_circle","","","",""
"null","null","html-keyboard-response","203","185489","0.0-203.0","","<div style=""font-size: 48px;"">+</div>
            <p style=""font-size: 16px; text-align: center;"">Trial 33 of 300</p>","iti","","","",""
"null","null","html-keyboard-response","204","185991","0.0-204.0","","<div class=""circle ready""></div>","ready","","","",""
"null","null","html-keyboard-response","205","187693","0.0-205.0","","","isi","","","",""
"null","null","html-keyboard-response","206","188196","0.0-206.0","","<div class=""circle set""></div>","set","500","","",""
"1661"," ","html-keyboard-response","207","189858","0.0-207.0","","","go","","1700","1661","-39"
"null","null","html-keyboard-response","208","190360","0.0-208.0","","<div class=""circle""></div>","feedback_circle","","","",""
"null","null","html-keyboard-response","209","191363","0.0-209.0","","<div style=""font-size: 48px;"">+</div>
            <p style=""font-size: 16px; text-align: center;"">Trial 34 of 300</p>","iti","","","",""
"null","null","html-keyboard-response","210","191865","0.0-210.0","","<div class=""circle ready""></div>","ready","","","",""
"null","null","html-keyboard-response","211","193167","0.0-211.0","","","isi","","","",""
"null","null","html-keyboard-response","212","193670","0.0-212.0","","<div class=""circle set""></div>","set","500","","",""
"1210"," ","html-keyboard-response","213","194881","0.0-213.0","","","go","","1300","1210","-90"
"null","null","html-keyboard-response","214","195383","0.0-214.0","","<div class=""circle""></div>","feedback_circle","","","",""
"null","null","html-keyboard-response","215","196385","0.0-215.0","","<div style=""font-size: 48px;"">+</div>
            <p style=""font-size: 16px; text-align: center;"">Trial 35 of 300</p>","iti","","","",""
"null","null","html-keyboard-response","216","196886","0.0-216.0","","<div class=""circle ready""></div>","ready","","","",""
"null","null","html-keyboard-response","217","197989","0.0-217.0","","","isi","","","",""
"null","null","html-keyboard-response","218","198491","0.0-218.0","","<div class=""circle set""></div>","set","500","","",""
"1312"," ","html-keyboard-response","219","199804","0.0-219.0","","","go","","1100","1312","212"
"null","null","html-keyboard-response","220","200306","0.0-220.0","","<div class=""circle""></div>","feedback_circle","","","",""
"null","null","html-keyboard-response","221","201308","0.0-221.0","","<div style=""font-size: 48px;"">+</div>
            <p style=""font-size: 16px; text-align: center;"">Trial 36 of 300</p>","iti","","","",""
"null","null","html-keyboard-response","222","201811","0.0-222.0","","<div class=""circle ready""></div>","ready","","","",""
"null","null","html-keyboard-response","223","202913","0.0-223.0","","","isi","","","",""
"null","null","html-keyboard-response","224","203416","0.0-224.0","","<div class=""circle set""></div>","set","500","","",""
"1359"," ","html-keyboard-response","225","204776","0.0-225.0","","","go","","1100","1359","259"
"null","null","html-keyboard-response","226","205278","0.0-226.0","","<div class=""circle""></div>","feedback_circle","","","",""
"null","null","html-keyboard-response","227","206281","0.0-227.0","","<div style=""font-size: 48px;"">+</div>
            <p style=""font-size: 16px; text-align: center;"">Trial 37 of 300</p>","iti","","","",""
"null","null","html-keyboard-response","228","206783","0.0-228.0","","<div class=""circle ready""></div>","ready","","","",""
"null","null","html-keyboard-response","229","207885","0.0-229.0","","","isi","","","",""
"null","null","html-keyboard-response","230","208388","0.0-230.0","","<div class=""circle set""></div>","set","500","","",""
"1028"," ","html-keyboard-response","231","209417","0.0-231.0","","","go","","1100","1028","-72"
"null","null","html-keyboard-response","232","209918","0.0-232.0","","<div class=""circle""></div>","feedback_circle","","","",""
"null","null","html-keyboard-response","233","210921","0.0-233.0","","<div style=""font-size: 48px;"">+</div>
            <p style=""font-size: 16px; text-align: center;"">Trial 38 of 300</p>","iti","","","",""
"null","null","html-keyboard-response","234","211423","0.0-234.0","","<div class=""circle ready""></div>","ready","","","",""
"null","null","html-keyboard-response","235","212725","0.0-235.0","","","isi","","","",""
"null","null","html-keyboard-response","236","213227","0.0-236.0","","<div class=""circle set""></div>","set","500","","",""
"1417"," ","html-keyboard-response","237","214645","0.0-237.0","","","go","","1300","1417","117"
"null","null","html-keyboard-response","238","215146","0.0-238.0","","<div class=""circle""></div>","feedback_circle","","","",""
"null","null","html-keyboard-response","239","216149","0.0-239.0","","<div style=""font-size: 48px;"">+</div>
            <p style=""font-size: 16px; text-align: center;"">Trial 39 of 300</p>","iti","","","",""
"null","null","html-keyboard-response","240","216652","0.0-240.0","","<div class=""circle ready""></div>","ready","","","",""
"null","null","html-keyboard-response","241","217655","0.0-241.0","","","isi","","","",""
"null","null","html-keyboard-response","242","218157","0.0-242.0","","<div class=""circle set""></div>","set","500","","",""
"1132"," ","html-keyboard-response","243","219289","0.0-243.0","","","go","","1000","1132","132"
"null","null","html-keyboard-response","244","219790","0.0-244.0","","<div class=""circle""></div>","feedback_circle","","","",""
"null","null","html-keyboard-response","245","220793","0.0-245.0","","<div style=""font-size: 48px;"">+</div>
            <p style=""font-size: 16px; text-align: center;"">Trial 40 of 300</p>","iti","","","",""
"null","null","html-keyboard-response","246","221294","0.0-246.0","","<div class=""circle ready""></div>","ready","","","",""
"null","null","html-keyboard-response","247","222496","0.0-247.0","","","isi","","","",""
"null","null","html-keyboard-response","248","222998","0.0-248.0","","<div class=""circle set""></div>","set","500","","",""
"1253"," ","html-keyboard-response","249","224252","0.0-249.0","","","go","","1200","1253","53"
"null","null","html-keyboard-response","250","224754","0.0-250.0","","<div class=""circle""></div>","feedback_circle","","","",""
