"rt","response","trial_type","trial_index","time_elapsed","internal_node_id","subject_ID","stimulus","phase","set_duration","target_interval","reproduced_interval","reproduction_error"
"null","null","html-keyboard-response","51","32246","0.0-51.0","","<div class=""circle ready""></div>","ready","","","",""
"null","null","html-keyboard-response","52","33039","0.0-52.0","","","isi","","","",""
"null","null","html-keyboard-response","53","33541","0.0-53.0","","<div class=""circle set""></div>","set","500","","",""
"746"," ","html-keyboard-response","54","34289","0.0-54.0","","","go","","790","746","-44"
"null","null","html-keyboard-response","55","34791","0.0-55.0","","<div class=""circle go""></div>","feedback_circle","","","",""
"null","null","html-keyboard-response","56","35294","0.0-56.0","","
      <div style=""text-align:center;"">
        <p><strong>Interval you saw:</strong> 790 ms</p>
        <p><strong>Interval you reported:</strong> 746 ms</p>
        <p><strong>Error:</strong> -44 ms</p>

        <div style=""position: relative; width: 80%; height: 40px; margin: 40px auto;"">
          <div style=""height: 8px; background: linear-gradient(to right, #3498db, #ccc, #e74c3c); border-radius: 4px;""></div>
          <div style=""position: absolute; left: 45.6%; top: -6px; transform: translateX(-50%);"">
            <div style=""width: 14px; height: 14px; background: black; border-radius: 50%; border: 2px solid white;""></div>
          </div>
          <div style=""position: absolute; left: 0%; top: 20px; font-size: 12px;"">–500 ms</div>
          <div style=""position: absolute; left: 50%; top: 20px; font-size: 12px; transform: translateX(-50%);"">0</div>
          <div style=""position: absolute; right: 0%; top: 20px; font-size: 12px;"">+500 ms</div>
        </div>

        <p>Press any key to continue.</p>
      </div>
    ","feedback_text","","","",""
"null","null","html-keyboard-response","57","36297","0.0-57.0","","<p style=""font-size: 48px;"">+</p>","iti","","","",""
"null","null","html-keyboard-response","58","36800","0.0-58.0","","<div class=""circle ready""></div>","ready","","","",""
"null","null","html-keyboard-response","59","37533","0.0-59.0","","","isi","","","",""
"null","null","html-keyboard-response","60","38035","0.0-60.0","","<div class=""circle set""></div>","set","500","","",""
"633"," ","html-keyboard-response","61","38669","0.0-61.0","","","go","","730","633","-97"
"null","null","html-keyboard-response","62","39171","0.0-62.0","","<div class=""circle go""></div>","feedback_circle","","","",""
"null","null","html-keyboard-response","63","39674","0.0-63.0","","
      <div style=""text-align:center;"">
        <p><strong>Interval you saw:</strong> 730 ms</p>
        <p><strong>Interval you reported:</strong> 633 ms</p>
        <p><strong>Error:</strong> -97 ms</p>

        <div style=""position: relative; width: 80%; height: 40px; margin: 40px auto;"">
          <div style=""height: 8px; background: linear-gradient(to right, #3498db, #ccc, #e74c3c); border-radius: 4px;""></div>
          <div style=""position: absolute; left: 40.300000000000004%; top: -6px; transform: translateX(-50%);"">
            <div style=""width: 14px; height: 14px; background: black; border-radius: 50%; border: 2px solid white;""></div>
          </div>
          <div style=""position: absolute; left: 0%; top: 20px; font-size: 12px;"">–500 ms</div>
          <div style=""position: absolute; left: 50%; top: 20px; font-size: 12px; transform: translateX(-50%);"">0</div>
          <div style=""position: absolute; right: 0%; top: 20px; font-size: 12px;"">+500 ms</div>
        </div>

        <p>Press any key to continue.</p>
      </div>
    ","feedback_text","","","",""
"null","null","html-keyboard-response","64","40676","0.0-64.0","","<p style=""font-size: 48px;"">+</p>","iti","","","",""
"null","null","html-keyboard-response","65","41179","0.0-65.0","","<div class=""circle ready""></div>","ready","","","",""
"null","null","html-keyboard-response","66","41972","0.0-66.0","","","isi","","","",""
"null","null","html-keyboard-response","67","42475","0.0-67.0","","<div class=""circle set""></div>","set","500","","",""
"941"," ","html-keyboard-response","68","43417","0.0-68.0","","","go","","790","941","151"
"null","null","html-keyboard-response","69","43919","0.0-69.0","","<div class=""circle go""></div>","feedback_circle","","","",""
"null","null","html-keyboard-response","70","44422","0.0-70.0","","
      <div style=""text-align:center;"">
        <p><strong>Interval you saw:</strong> 790 ms</p>
        <p><strong>Interval you reported:</strong> 941 ms</p>
        <p><strong>Error:</strong> +151 ms</p>

        <div style=""position: relative; width: 80%; height: 40px; margin: 40px auto;"">
          <div style=""height: 8px; background: linear-gradient(to right, #3498db, #ccc, #e74c3c); border-radius: 4px;""></div>
          <div style=""position: absolute; left: 65.10000000000001%; top: -6px; transform: translateX(-50%);"">
            <div style=""width: 14px; height: 14px; background: black; border-radius: 50%; border: 2px solid white;""></div>
          </div>
          <div style=""position: absolute; left: 0%; top: 20px; font-size: 12px;"">–500 ms</div>
          <div style=""position: absolute; left: 50%; top: 20px; font-size: 12px; transform: translateX(-50%);"">0</div>
          <div style=""position: absolute; right: 0%; top: 20px; font-size: 12px;"">+500 ms</div>
        </div>

        <p>Press any key to continue.</p>
      </div>
    ","feedback_text","","","",""
"null","null","html-keyboard-response","71","45425","0.0-71.0","","<p style=""font-size: 48px;"">+</p>","iti","","","",""
"null","null","html-keyboard-response","72","45928","0.0-72.0","","<div class=""circle ready""></div>","ready","","","",""
"null","null","html-keyboard-response","73","46481","0.0-73.0","","","isi","","","",""
"null","null","html-keyboard-response","74","46983","0.0-74.0","","<div class=""circle set""></div>","set","500","","",""
"478"," ","html-keyboard-response","75","47462","0.0-75.0","","","go","","550","478","-72"
"null","null","html-keyboard-response","76","47964","0.0-76.0","","<div class=""circle go""></div>","feedback_circle","","","",""
"null","null","html-keyboard-response","77","48467","0.0-77.0","","
      <div style=""text-align:center;"">
        <p><strong>Interval you saw:</strong> 550 ms</p>
        <p><strong>Interval you reported:</strong> 478 ms</p>
        <p><strong>Error:</strong> -72 ms</p>

        <div style=""position: relative; width: 80%; height: 40px; margin: 40px auto;"">
          <div style=""height: 8px; background: linear-gradient(to right, #3498db, #ccc, #e74c3c); border-radius: 4px;""></div>
          <div style=""position: absolute; left: 42.8%; top: -6px; transform: translateX(-50%);"">
            <div style=""width: 14px; height: 14px; background: black; border-radius: 50%; border: 2px solid white;""></div>
          </div>
          <div style=""position: absolute; left: 0%; top: 20px; font-size: 12px;"">–500 ms</div>
          <div style=""position: absolute; left: 50%; top: 20px; font-size: 12px; transform: translateX(-50%);"">0</div>
          <div style=""position: absolute; right: 0%; top: 20px; font-size: 12px;"">+500 ms</div>
        </div>

        <p>Press any key to continue.</p>
      </div>
    ","feedback_text","","","",""
"null","null","html-keyboard-response","78","49470","0.0-78.0","","<p style=""font-size: 48px;"">+</p>","iti","","","",""
"null","null","html-keyboard-response","79","49973","0.0-79.0","","<div class=""circle ready""></div>","ready","","","",""
"null","null","html-keyboard-response","80","50586","0.0-80.0","","","isi","","","",""
"null","null","html-keyboard-response","81","51089","0.0-81.0","","<div class=""circle set""></div>","set","500","","",""
"600"," ","html-keyboard-response","82","51690","0.0-82.0","","","go","","610","600","-10"
"null","null","html-keyboard-response","83","52193","0.0-83.0","","<div class=""circle go""></div>","feedback_circle","","","",""
"null","null","html-keyboard-response","84","52696","0.0-84.0","","
      <div style=""text-align:center;"">
        <p><strong>Interval you saw:</strong> 610 ms</p>
        <p><strong>Interval you reported:</strong> 600 ms</p>
        <p><strong>Error:</strong> -10 ms</p>

        <div style=""position: relative; width: 80%; height: 40px; margin: 40px auto;"">
          <div style=""height: 8px; background: linear-gradient(to right, #3498db, #ccc, #e74c3c); border-radius: 4px;""></div>
          <div style=""position: absolute; left: 49%; top: -6px; transform: translateX(-50%);"">
            <div style=""width: 14px; height: 14px; background: black; border-radius: 50%; border: 2px solid white;""></div>
          </div>
          <div style=""position: absolute; left: 0%; top: 20px; font-size: 12px;"">–500 ms</div>
          <div style=""position: absolute; left: 50%; top: 20px; font-size: 12px; transform: translateX(-50%);"">0</div>
          <div style=""position: absolute; right: 0%; top: 20px; font-size: 12px;"">+500 ms</div>
        </div>

        <p>Press any key to continue.</p>
      </div>
    ","feedback_text","","","",""
"null","null","html-keyboard-response","85","53699","0.0-85.0","","<p style=""font-size: 48px;"">+</p>","iti","","","",""
"null","null","html-keyboard-response","86","54202","0.0-86.0","","<div class=""circle ready""></div>","ready","","","",""
"null","null","html-keyboard-response","87","54695","0.0-87.0","","","isi","","","",""
"null","null","html-keyboard-response","88","55198","0.0-88.0","","<div class=""circle set""></div>","set","500","","",""
"510"," ","html-keyboard-response","89","55709","0.0-89.0","","","go","","490","510","20"
"null","null","html-keyboard-response","90","56211","0.0-90.0","","<div class=""circle go""></div>","feedback_circle","","","",""
"null","null","html-keyboard-response","91","56713","0.0-91.0","","
      <div style=""text-align:center;"">
        <p><strong>Interval you saw:</strong> 490 ms</p>
        <p><strong>Interval you reported:</strong> 510 ms</p>
        <p><strong>Error:</strong> +20 ms</p>

        <div style=""position: relative; width: 80%; height: 40px; margin: 40px auto;"">
          <div style=""height: 8px; background: linear-gradient(to right, #3498db, #ccc, #e74c3c); border-radius: 4px;""></div>
          <div style=""position: absolute; left: 52%; top: -6px; transform: translateX(-50%);"">
            <div style=""width: 14px; height: 14px; background: black; border-radius: 50%; border: 2px solid white;""></div>
          </div>
          <div style=""position: absolute; left: 0%; top: 20px; font-size: 12px;"">–500 ms</div>
          <div style=""position: absolute; left: 50%; top: 20px; font-size: 12px; transform: translateX(-50%);"">0</div>
          <div style=""position: absolute; right: 0%; top: 20px; font-size: 12px;"">+500 ms</div>
        </div>

        <p>Press any key to continue.</p>
      </div>
    ","feedback_text","","","",""
"null","null","html-keyboard-response","92","57716","0.0-92.0","","<p style=""font-size: 48px;"">+</p>","iti","","","",""
"null","null","html-keyboard-response","93","58219","0.0-93.0","","<div class=""circle ready""></div>","ready","","","",""
"null","null","html-keyboard-response","94","58832","0.0-94.0","","","isi","","","",""
"null","null","html-keyboard-response","95","59335","0.0-95.0","","<div class=""circle set""></div>","set","500","","",""
"610"," ","html-keyboard-response","96","59946","0.0-96.0","","","go","","610","610","0"
"null","null","html-keyboard-response","97","60448","0.0-97.0","","<div class=""circle go""></div>","feedback_circle","","","",""
"null","null","html-keyboard-response","98","60951","0.0-98.0","","
      <div style=""text-align:center;"">
        <p><strong>Interval you saw:</strong> 610 ms</p>
        <p><strong>Interval you reported:</strong> 610 ms</p>
        <p><strong>Error:</strong> 0 ms</p>

        <div style=""position: relative; width: 80%; height: 40px; margin: 40px auto;"">
          <div style=""height: 8px; background: linear-gradient(to right, #3498db, #ccc, #e74c3c); border-radius: 4px;""></div>
          <div style=""position: absolute; left: 50%; top: -6px; transform: translateX(-50%);"">
            <div style=""width: 14px; height: 14px; background: black; border-radius: 50%; border: 2px solid white;""></div>
          </div>
          <div style=""position: absolute; left: 0%; top: 20px; font-size: 12px;"">–500 ms</div>
          <div style=""position: absolute; left: 50%; top: 20px; font-size: 12px; transform: translateX(-50%);"">0</div>
          <div style=""position: absolute; right: 0%; top: 20px; font-size: 12px;"">+500 ms</div>
        </div>

        <p>Press any key to continue.</p>
      </div>
    ","feedback_text","","","",""
"null","null","html-keyboard-response","99","61954","0.0-99.0","","<p style=""font-size: 48px;"">+</p>","iti","","","",""
"null","null","html-keyboard-response","100","62458","0.0-100.0","","<div class=""circle ready""></div>","ready","","","",""
"null","null","html-keyboard-response","101","63250","0.0-101.0","","","isi","","","",""
"null","null","html-keyboard-response","102","63753","0.0-102.0","","<div class=""circle set""></div>","set","500","","",""
"700"," ","html-keyboard-response","103","64454","0.0-103.0","","","go","","790","700","-90"
"null","null","html-keyboard-response","104","64957","0.0-104.0","","<div class=""circle go""></div>","feedback_circle","","","",""
"null","null","html-keyboard-response","105","65460","0.0-105.0","","
      <div style=""text-align:center;"">
        <p><strong>Interval you saw:</strong> 790 ms</p>
        <p><strong>Interval you reported:</strong> 700 ms</p>
        <p><strong>Error:</strong> -90 ms</p>

        <div style=""position: relative; width: 80%; height: 40px; margin: 40px auto;"">
          <div style=""height: 8px; background: linear-gradient(to right, #3498db, #ccc, #e74c3c); border-radius: 4px;""></div>
          <div style=""position: absolute; left: 41%; top: -6px; transform: translateX(-50%);"">
            <div style=""width: 14px; height: 14px; background: black; border-radius: 50%; border: 2px solid white;""></div>
          </div>
          <div style=""position: absolute; left: 0%; top: 20px; font-size: 12px;"">–500 ms</div>
          <div style=""position: absolute; left: 50%; top: 20px; font-size: 12px; transform: translateX(-50%);"">0</div>
          <div style=""position: absolute; right: 0%; top: 20px; font-size: 12px;"">+500 ms</div>
        </div>

        <p>Press any key to continue.</p>
      </div>
    ","feedback_text","","","",""
"null","null","html-keyboard-response","106","66464","0.0-106.0","","<p style=""font-size: 48px;"">+</p>","iti","","","",""
"null","null","html-keyboard-response","107","66967","0.0-107.0","","<div class=""circle ready""></div>","ready","","","",""
"null","null","html-keyboard-response","108","67759","0.0-108.0","","","isi","","","",""
"null","null","html-keyboard-response","109","68261","0.0-109.0","","<div class=""circle set""></div>","set","500","","",""
"556"," ","html-keyboard-response","110","68817","0.0-110.0","","","go","","790","556","-234"
"null","null","html-keyboard-response","111","69319","0.0-111.0","","<div class=""circle go""></div>","feedback_circle","","","",""
"null","null","html-keyboard-response","112","69822","0.0-112.0","","
      <div style=""text-align:center;"">
        <p><strong>Interval you saw:</strong> 790 ms</p>
        <p><strong>Interval you reported:</strong> 556 ms</p>
        <p><strong>Error:</strong> -234 ms</p>

        <div style=""position: relative; width: 80%; height: 40px; margin: 40px auto;"">
          <div style=""height: 8px; background: linear-gradient(to right, #3498db, #ccc, #e74c3c); border-radius: 4px;""></div>
          <div style=""position: absolute; left: 26.6%; top: -6px; transform: translateX(-50%);"">
            <div style=""width: 14px; height: 14px; background: black; border-radius: 50%; border: 2px solid white;""></div>
          </div>
          <div style=""position: absolute; left: 0%; top: 20px; font-size: 12px;"">–500 ms</div>
          <div style=""position: absolute; left: 50%; top: 20px; font-size: 12px; transform: translateX(-50%);"">0</div>
          <div style=""position: absolute; right: 0%; top: 20px; font-size: 12px;"">+500 ms</div>
        </div>

        <p>Press any key to continue.</p>
      </div>
    ","feedback_text","","","",""
"null","null","html-keyboard-response","113","70825","0.0-113.0","","<p style=""font-size: 48px;"">+</p>","iti","","","",""
"null","null","html-keyboard-response","114","71327","0.0-114.0","","<div class=""circle ready""></div>","ready","","","",""
"null","null","html-keyboard-response","115","71940","0.0-115.0","","","isi","","","",""
"null","null","html-keyboard-response","116","72443","0.0-116.0","","<div class=""circle set""></div>","set","500","","",""
"449"," ","html-keyboard-response","117","72894","0.0-117.0","","","go","","610","449","-161"
"null","null","html-keyboard-response","118","73395","0.0-118.0","","<div class=""circle go""></div>","feedback_circle","","","",""
"null","null","html-keyboard-response","119","73898","0.0-119.0","","
      <div style=""text-align:center;"">
        <p><strong>Interval you saw:</strong> 610 ms</p>
        <p><strong>Interval you reported:</strong> 449 ms</p>
        <p><strong>Error:</strong> -161 ms</p>

        <div style=""position: relative; width: 80%; height: 40px; margin: 40px auto;"">
          <div style=""height: 8px; background: linear-gradient(to right, #3498db, #ccc, #e74c3c); border-radius: 4px;""></div>
          <div style=""position: absolute; left: 33.900000000000006%; top: -6px; transform: translateX(-50%);"">
            <div style=""width: 14px; height: 14px; background: black; border-radius: 50%; border: 2px solid white;""></div>
          </div>
          <div style=""position: absolute; left: 0%; top: 20px; font-size: 12px;"">–500 ms</div>
          <div style=""position: absolute; left: 50%; top: 20px; font-size: 12px; transform: translateX(-50%);"">0</div>
          <div style=""position: absolute; right: 0%; top: 20px; font-size: 12px;"">+500 ms</div>
        </div>

        <p>Press any key to continue.</p>
      </div>
    ","feedback_text","","","",""
"null","null","html-keyboard-response","120","74901","0.0-120.0","","<p style=""font-size: 48px;"">+</p>","iti","","","",""
"null","null","html-keyboard-response","121","75404","0.0-121.0","","<div class=""circle ready""></div>","ready","","","",""
"null","null","html-keyboard-response","122","76017","0.0-122.0","","","isi","","","",""
"null","null","html-keyboard-response","123","76520","0.0-123.0","","<div class=""circle set""></div>","set","500","","",""
"467"," ","html-keyboard-response","124","76988","0.0-124.0","","","go","","610","467","-143"
"null","null","html-keyboard-response","125","77490","0.0-125.0","","<div class=""circle go""></div>","feedback_circle","","","",""
"null","null","html-keyboard-response","126","77993","0.0-126.0","","
      <div style=""text-align:center;"">
        <p><strong>Interval you saw:</strong> 610 ms</p>
        <p><strong>Interval you reported:</strong> 467 ms</p>
        <p><strong>Error:</strong> -143 ms</p>

        <div style=""position: relative; width: 80%; height: 40px; margin: 40px auto;"">
          <div style=""height: 8px; background: linear-gradient(to right, #3498db, #ccc, #e74c3c); border-radius: 4px;""></div>
          <div style=""position: absolute; left: 35.699999999999996%; top: -6px; transform: translateX(-50%);"">
            <div style=""width: 14px; height: 14px; background: black; border-radius: 50%; border: 2px solid white;""></div>
          </div>
          <div style=""position: absolute; left: 0%; top: 20px; font-size: 12px;"">–500 ms</div>
          <div style=""position: absolute; left: 50%; top: 20px; font-size: 12px; transform: translateX(-50%);"">0</div>
          <div style=""position: absolute; right: 0%; top: 20px; font-size: 12px;"">+500 ms</div>
        </div>

        <p>Press any key to continue.</p>
      </div>
    ","feedback_text","","","",""
"null","null","html-keyboard-response","127","78995","0.0-127.0","","<p style=""font-size: 48px;"">+</p>","iti","","","",""
"null","null","html-keyboard-response","128","79498","0.0-128.0","","<div class=""circle ready""></div>","ready","","","",""
"null","null","html-keyboard-response","129","80171","0.0-129.0","","","isi","","","",""
"null","null","html-keyboard-response","130","80674","0.0-130.0","","<div class=""circle set""></div>","set","500","","",""
"686"," ","html-keyboard-response","131","81361","0.0-131.0","","","go","","670","686","16"
"null","null","html-keyboard-response","132","81863","0.0-132.0","","<div class=""circle go""></div>","feedback_circle","","","",""
"null","null","html-keyboard-response","133","82365","0.0-133.0","","
      <div style=""text-align:center;"">
        <p><strong>Interval you saw:</strong> 670 ms</p>
        <p><strong>Interval you reported:</strong> 686 ms</p>
        <p><strong>Error:</strong> +16 ms</p>

        <div style=""position: relative; width: 80%; height: 40px; margin: 40px auto;"">
          <div style=""height: 8px; background: linear-gradient(to right, #3498db, #ccc, #e74c3c); border-radius: 4px;""></div>
          <div style=""position: absolute; left: 51.6%; top: -6px; transform: translateX(-50%);"">
            <div style=""width: 14px; height: 14px; background: black; border-radius: 50%; border: 2px solid white;""></div>
          </div>
          <div style=""position: absolute; left: 0%; top: 20px; font-size: 12px;"">–500 ms</div>
          <div style=""position: absolute; left: 50%; top: 20px; font-size: 12px; transform: translateX(-50%);"">0</div>
          <div style=""position: absolute; right: 0%; top: 20px; font-size: 12px;"">+500 ms</div>
        </div>

        <p>Press any key to continue.</p>
      </div>
    ","feedback_text","","","",""
"null","null","html-keyboard-response","134","83367","0.0-134.0","","<p style=""font-size: 48px;"">+</p>","iti","","","",""
"null","null","html-keyboard-response","135","83870","0.0-135.0","","<div class=""circle ready""></div>","ready","","","",""
"null","null","html-keyboard-response","136","84423","0.0-136.0","","","isi","","","",""
"null","null","html-keyboard-response","137","84925","0.0-137.0","","<div class=""circle set""></div>","set","500","","",""
"594"," ","html-keyboard-response","138","85520","0.0-138.0","","","go","","550","594","44"
"null","null","html-keyboard-response","139","86022","0.0-139.0","","<div class=""circle go""></div>","feedback_circle","","","",""
"null","null","html-keyboard-response","140","86524","0.0-140.0","","
      <div style=""text-align:center;"">
        <p><strong>Interval you saw:</strong> 550 ms</p>
        <p><strong>Interval you reported:</strong> 594 ms</p>
        <p><strong>Error:</strong> +44 ms</p>

        <div style=""position: relative; width: 80%; height: 40px; margin: 40px auto;"">
          <div style=""height: 8px; background: linear-gradient(to right, #3498db, #ccc, #e74c3c); border-radius: 4px;""></div>
          <div style=""position: absolute; left: 54.400000000000006%; top: -6px; transform: translateX(-50%);"">
            <div style=""width: 14px; height: 14px; background: black; border-radius: 50%; border: 2px solid white;""></div>
          </div>
          <div style=""position: absolute; left: 0%; top: 20px; font-size: 12px;"">–500 ms</div>
          <div style=""position: absolute; left: 50%; top: 20px; font-size: 12px; transform: translateX(-50%);"">0</div>
          <div style=""position: absolute; right: 0%; top: 20px; font-size: 12px;"">+500 ms</div>
        </div>

        <p>Press any key to continue.</p>
      </div>
    ","feedback_text","","","",""
"null","null","html-keyboard-response","141","87527","0.0-141.0","","<p style=""font-size: 48px;"">+</p>","iti","","","",""
"null","null","html-keyboard-response","142","88029","0.0-142.0","","<div class=""circle ready""></div>","ready","","","",""
"null","null","html-keyboard-response","143","88583","0.0-143.0","","","isi","","","",""
"null","null","html-keyboard-response","144","89085","0.0-144.0","","<div class=""circle set""></div>","set","500","","",""
"591"," ","html-keyboard-response","145","89678","0.0-145.0","","","go","","550","591","41"
"null","null","html-keyboard-response","146","90179","0.0-146.0","","<div class=""circle go""></div>","feedback_circle","","","",""
"null","null","html-keyboard-response","147","90683","0.0-147.0","","
      <div style=""text-align:center;"">
        <p><strong>Interval you saw:</strong> 550 ms</p>
        <p><strong>Interval you reported:</strong> 591 ms</p>
        <p><strong>Error:</strong> +41 ms</p>

        <div style=""position: relative; width: 80%; height: 40px; margin: 40px auto;"">
          <div style=""height: 8px; background: linear-gradient(to right, #3498db, #ccc, #e74c3c); border-radius: 4px;""></div>
          <div style=""position: absolute; left: 54.1%; top: -6px; transform: translateX(-50%);"">
            <div style=""width: 14px; height: 14px; background: black; border-radius: 50%; border: 2px solid white;""></div>
          </div>
          <div style=""position: absolute; left: 0%; top: 20px; font-size: 12px;"">–500 ms</div>
          <div style=""position: absolute; left: 50%; top: 20px; font-size: 12px; transform: translateX(-50%);"">0</div>
          <div style=""position: absolute; right: 0%; top: 20px; font-size: 12px;"">+500 ms</div>
        </div>

        <p>Press any key to continue.</p>
      </div>
    ","feedback_text","","","",""
