"rt","response","trial_type","trial_index","time_elapsed","internal_node_id","subject_ID","stimulus","phase","set_duration","target_interval","reproduced_interval","reproduction_error"
"1135","{""subject_id"":""adi""}","survey-text","0","1137","0.0-0.0","","","","","","",""
"938"," ","html-keyboard-response","1","2077","0.0-1.0","","
      <p>Ready-Set-Go Task:</p>
      <ul style=""text-align:left; max-width:600px; margin:auto;"">
        <li>First, a <strong>red circle (""Ready"")</strong> appears</li>
        <li>Then, after a delay, an <strong>orange circle (""Set"")</strong> appears</li>
        <li>After ""Set"" disappears, screen goes blank</li>
        <li>You must <strong>press SPACE</strong> when you think the same delay has passed</li>
        <li>After you press, a green circle will appear</li>
        <li>Then you'll see how close your timing was (only for the first 5 trials).</li>
      </ul>
      <p>Press any key to begin.</p>
    ","","","","",""
"null","null","html-keyboard-response","2","2580","0.0-2.0","","<div class=""circle ready""></div>","ready","","","",""
"null","null","html-keyboard-response","3","2882","0.0-3.0","","","isi","","","",""
"null","null","html-keyboard-response","4","3384","0.0-4.0","","<div class=""circle set""></div>","set","500","","",""
"265"," ","html-keyboard-response","5","3650","0.0-5.0","","","go","","300","265","-35"
"null","null","html-keyboard-response","6","4152","0.0-6.0","","<div class=""circle""></div>","feedback_circle","","","",""
"null","null","html-keyboard-response","7","4655","0.0-7.0","","<div class=""circle""></div>","feedback_circle","","","",""
"1407"," ","html-keyboard-response","8","6064","0.0-8.0","","
      <p><strong>Interval you saw:</strong> 300 ms</p>
      <p><strong>Interval you reported:</strong> 265 ms</p>
      <p><strong>Error:</strong> -35 ms</p>
      <p>Press any key to continue.</p>
    ","feedback_text","","","",""
"null","null","html-keyboard-response","9","7067","0.0-9.0","","<p style=""font-size: 48px;"">+</p>","iti","","","",""
"null","null","html-keyboard-response","10","7569","0.0-10.0","","<div class=""circle ready""></div>","ready","","","",""
"null","null","html-keyboard-response","11","8372","0.0-11.0","","","isi","","","",""
"null","null","html-keyboard-response","12","8874","0.0-12.0","","<div class=""circle set""></div>","set","500","","",""
"866"," ","html-keyboard-response","13","9741","0.0-13.0","","","go","","800","866","66"
"null","null","html-keyboard-response","14","10242","0.0-14.0","","<div class=""circle""></div>","feedback_circle","","","",""
"null","null","html-keyboard-response","15","10745","0.0-15.0","","<div class=""circle""></div>","feedback_circle","","","",""
"1615"," ","html-keyboard-response","16","12361","0.0-16.0","","
      <p><strong>Interval you saw:</strong> 800 ms</p>
      <p><strong>Interval you reported:</strong> 866 ms</p>
      <p><strong>Error:</strong> +66 ms</p>
      <p>Press any key to continue.</p>
    ","feedback_text","","","",""
"null","null","html-keyboard-response","17","13364","0.0-17.0","","<p style=""font-size: 48px;"">+</p>","iti","","","",""
"null","null","html-keyboard-response","18","13866","0.0-18.0","","<div class=""circle ready""></div>","ready","","","",""
"null","null","html-keyboard-response","19","14769","0.0-19.0","","","isi","","","",""
"null","null","html-keyboard-response","20","15271","0.0-20.0","","<div class=""circle set""></div>","set","500","","",""
"817"," ","html-keyboard-response","21","16090","0.0-21.0","","","go","","900","817","-83"
"null","null","html-keyboard-response","22","16591","0.0-22.0","","<div class=""circle""></div>","feedback_circle","","","",""
"null","null","html-keyboard-response","23","17094","0.0-23.0","","<div class=""circle""></div>","feedback_circle","","","",""
"1162"," ","html-keyboard-response","24","18257","0.0-24.0","","
      <p><strong>Interval you saw:</strong> 900 ms</p>
      <p><strong>Interval you reported:</strong> 817 ms</p>
      <p><strong>Error:</strong> -83 ms</p>
      <p>Press any key to continue.</p>
    ","feedback_text","","","",""
"null","null","html-keyboard-response","25","19259","0.0-25.0","","<p style=""font-size: 48px;"">+</p>","iti","","","",""
"null","null","html-keyboard-response","26","19762","0.0-26.0","","<div class=""circle ready""></div>","ready","","","",""
"null","null","html-keyboard-response","27","20064","0.0-27.0","","","isi","","","",""
"null","null","html-keyboard-response","28","20567","0.0-28.0","","<div class=""circle set""></div>","set","500","","",""
"346"," ","html-keyboard-response","29","20914","0.0-29.0","","","go","","300","346","46"
"null","null","html-keyboard-response","30","21415","0.0-30.0","","<div class=""circle""></div>","feedback_circle","","","",""
"null","null","html-keyboard-response","31","21917","0.0-31.0","","<div class=""circle""></div>","feedback_circle","","","",""
"1123"," ","html-keyboard-response","32","23042","0.0-32.0","","
      <p><strong>Interval you saw:</strong> 300 ms</p>
      <p><strong>Interval you reported:</strong> 346 ms</p>
      <p><strong>Error:</strong> +46 ms</p>
      <p>Press any key to continue.</p>
    ","feedback_text","","","",""
"null","null","html-keyboard-response","33","24044","0.0-33.0","","<p style=""font-size: 48px;"">+</p>","iti","","","",""
"null","null","html-keyboard-response","34","24548","0.0-34.0","","<div class=""circle ready""></div>","ready","","","",""
"null","null","html-keyboard-response","35","24750","0.0-35.0","","","isi","","","",""
"null","null","html-keyboard-response","36","25253","0.0-36.0","","<div class=""circle set""></div>","set","500","","",""
"244"," ","html-keyboard-response","37","25497","0.0-37.0","","","go","","200","244","44"
"null","null","html-keyboard-response","38","25999","0.0-38.0","","<div class=""circle""></div>","feedback_circle","","","",""
"null","null","html-keyboard-response","39","26502","0.0-39.0","","<div class=""circle""></div>","feedback_circle","","","",""
"1008"," ","html-keyboard-response","40","27511","0.0-40.0","","
      <p><strong>Interval you saw:</strong> 200 ms</p>
      <p><strong>Interval you reported:</strong> 244 ms</p>
      <p><strong>Error:</strong> +44 ms</p>
      <p>Press any key to continue.</p>
    ","feedback_text","","","",""
"null","null","html-keyboard-response","41","28514","0.0-41.0","","<p style=""font-size: 48px;"">+</p>","iti","","","",""
"null","null","html-keyboard-response","42","29017","0.0-42.0","","<div class=""circle ready""></div>","ready","","","",""
"null","null","html-keyboard-response","43","29720","0.0-43.0","","","isi","","","",""
"null","null","html-keyboard-response","44","30222","0.0-44.0","","<div class=""circle set""></div>","set","500","","",""
"672"," ","html-keyboard-response","45","30895","0.0-45.0","","","go","","700","672","-28"
"null","null","html-keyboard-response","46","31397","0.0-46.0","","<div class=""circle""></div>","feedback_circle","","","",""
"null","null","html-keyboard-response","47","32400","0.0-47.0","","<div style=""font-size: 48px;"">+</div>
            <p style=""font-size: 16px; text-align: center;"">Trial 7 of 300</p>","iti","","","",""
"null","null","html-keyboard-response","48","32903","0.0-48.0","","<div class=""circle ready""></div>","ready","","","",""
"null","null","html-keyboard-response","49","33306","0.0-49.0","","","isi","","","",""
"null","null","html-keyboard-response","50","33808","0.0-50.0","","<div class=""circle set""></div>","set","500","","",""
"322"," ","html-keyboard-response","51","34131","0.0-51.0","","","go","","400","322","-78"
"null","null","html-keyboard-response","52","34633","0.0-52.0","","<div class=""circle""></div>","feedback_circle","","","",""
"null","null","html-keyboard-response","53","35635","0.0-53.0","","<div style=""font-size: 48px;"">+</div>
            <p style=""font-size: 16px; text-align: center;"">Trial 8 of 300</p>","iti","","","",""
"null","null","html-keyboard-response","54","36138","0.0-54.0","","<div class=""circle ready""></div>","ready","","","",""
"null","null","html-keyboard-response","55","36640","0.0-55.0","","","isi","","","",""
"null","null","html-keyboard-response","56","37143","0.0-56.0","","<div class=""circle set""></div>","set","500","","",""
"504"," ","html-keyboard-response","57","37648","0.0-57.0","","","go","","500","504","4"
"null","null","html-keyboard-response","58","38149","0.0-58.0","","<div class=""circle""></div>","feedback_circle","","","",""
"null","null","html-keyboard-response","59","39152","0.0-59.0","","<div style=""font-size: 48px;"">+</div>
            <p style=""font-size: 16px; text-align: center;"">Trial 9 of 300</p>","iti","","","",""
"null","null","html-keyboard-response","60","39655","0.0-60.0","","<div class=""circle ready""></div>","ready","","","",""
"null","null","html-keyboard-response","61","40157","0.0-61.0","","","isi","","","",""
"null","null","html-keyboard-response","62","40660","0.0-62.0","","<div class=""circle set""></div>","set","500","","",""
"516"," ","html-keyboard-response","63","41177","0.0-63.0","","","go","","500","516","16"
"null","null","html-keyboard-response","64","41678","0.0-64.0","","<div class=""circle""></div>","feedback_circle","","","",""
"null","null","html-keyboard-response","65","42680","0.0-65.0","","<div style=""font-size: 48px;"">+</div>
            <p style=""font-size: 16px; text-align: center;"">Trial 10 of 300</p>","iti","","","",""
"null","null","html-keyboard-response","66","43183","0.0-66.0","","<div class=""circle ready""></div>","ready","","","",""
"null","null","html-keyboard-response","67","43685","0.0-67.0","","","isi","","","",""
"null","null","html-keyboard-response","68","44188","0.0-68.0","","<div class=""circle set""></div>","set","500","","",""
"457"," ","html-keyboard-response","69","44645","0.0-69.0","","","go","","500","457","-43"
"null","null","html-keyboard-response","70","45146","0.0-70.0","","<div class=""circle""></div>","feedback_circle","","","",""
"null","null","html-keyboard-response","71","46149","0.0-71.0","","<div style=""font-size: 48px;"">+</div>
            <p style=""font-size: 16px; text-align: center;"">Trial 11 of 300</p>","iti","","","",""
"null","null","html-keyboard-response","72","46651","0.0-72.0","","<div class=""circle ready""></div>","ready","","","",""
"null","null","html-keyboard-response","73","47053","0.0-73.0","","","isi","","","",""
"null","null","html-keyboard-response","74","47556","0.0-74.0","","<div class=""circle set""></div>","set","500","","",""
"405"," ","html-keyboard-response","75","47961","0.0-75.0","","","go","","400","405","5"
"null","null","html-keyboard-response","76","48462","0.0-76.0","","<div class=""circle""></div>","feedback_circle","","","",""
"null","null","html-keyboard-response","77","49465","0.0-77.0","","<div style=""font-size: 48px;"">+</div>
            <p style=""font-size: 16px; text-align: center;"">Trial 12 of 300</p>","iti","","","",""
"null","null","html-keyboard-response","78","49968","0.0-78.0","","<div class=""circle ready""></div>","ready","","","",""
"null","null","html-keyboard-response","79","50470","0.0-79.0","","","isi","","","",""
"null","null","html-keyboard-response","80","50973","0.0-80.0","","<div class=""circle set""></div>","set","500","","",""
"405"," ","html-keyboard-response","81","51379","0.0-81.0","","","go","","500","405","-95"
"null","null","html-keyboard-response","82","51880","0.0-82.0","","<div class=""circle""></div>","feedback_circle","","","",""
"null","null","html-keyboard-response","83","52883","0.0-83.0","","<div style=""font-size: 48px;"">+</div>
            <p style=""font-size: 16px; text-align: center;"">Trial 13 of 300</p>","iti","","","",""
"null","null","html-keyboard-response","84","53386","0.0-84.0","","<div class=""circle ready""></div>","ready","","","",""
"null","null","html-keyboard-response","85","54289","0.0-85.0","","","isi","","","",""
"null","null","html-keyboard-response","86","54791","0.0-86.0","","<div class=""circle set""></div>","set","500","","",""
"628"," ","html-keyboard-response","87","55419","0.0-87.0","","","go","","900","628","-272"
"null","null","html-keyboard-response","88","55921","0.0-88.0","","<div class=""circle""></div>","feedback_circle","","","",""
"null","null","html-keyboard-response","89","56923","0.0-89.0","","<div style=""font-size: 48px;"">+</div>
            <p style=""font-size: 16px; text-align: center;"">Trial 14 of 300</p>","iti","","","",""
"null","null","html-keyboard-response","90","57426","0.0-90.0","","<div class=""circle ready""></div>","ready","","","",""
"null","null","html-keyboard-response","91","58229","0.0-91.0","","","isi","","","",""
"null","null","html-keyboard-response","92","58731","0.0-92.0","","<div class=""circle set""></div>","set","500","","",""
"634"," ","html-keyboard-response","93","59366","0.0-93.0","","","go","","800","634","-166"
"null","null","html-keyboard-response","94","59867","0.0-94.0","","<div class=""circle""></div>","feedback_circle","","","",""
"null","null","html-keyboard-response","95","60870","0.0-95.0","","<div style=""font-size: 48px;"">+</div>
            <p style=""font-size: 16px; text-align: center;"">Trial 15 of 300</p>","iti","","","",""
"null","null","html-keyboard-response","96","61372","0.0-96.0","","<div class=""circle ready""></div>","ready","","","",""
"null","null","html-keyboard-response","97","62275","0.0-97.0","","","isi","","","",""
"null","null","html-keyboard-response","98","62777","0.0-98.0","","<div class=""circle set""></div>","set","500","","",""
"649"," ","html-keyboard-response","99","63426","0.0-99.0","","","go","","900","649","-251"
"null","null","html-keyboard-response","100","63928","0.0-100.0","","<div class=""circle""></div>","feedback_circle","","","",""
"null","null","html-keyboard-response","101","64931","0.0-101.0","","<div style=""font-size: 48px;"">+</div>
            <p style=""font-size: 16px; text-align: center;"">Trial 16 of 300</p>","iti","","","",""
"null","null","html-keyboard-response","102","65434","0.0-102.0","","<div class=""circle ready""></div>","ready","","","",""
"null","null","html-keyboard-response","103","66336","0.0-103.0","","","isi","","","",""
"null","null","html-keyboard-response","104","66838","0.0-104.0","","<div class=""circle set""></div>","set","500","","",""
"615"," ","html-keyboard-response","105","67454","0.0-105.0","","","go","","900","615","-285"
"null","null","html-keyboard-response","106","67955","0.0-106.0","","<div class=""circle""></div>","feedback_circle","","","",""
"null","null","html-keyboard-response","107","68958","0.0-107.0","","<div style=""font-size: 48px;"">+</div>
            <p style=""font-size: 16px; text-align: center;"">Trial 17 of 300</p>","iti","","","",""
"null","null","html-keyboard-response","108","69459","0.0-108.0","","<div class=""circle ready""></div>","ready","","","",""
"null","null","html-keyboard-response","109","69862","0.0-109.0","","","isi","","","",""
"null","null","html-keyboard-response","110","70364","0.0-110.0","","<div class=""circle set""></div>","set","500","","",""
"455"," ","html-keyboard-response","111","70820","0.0-111.0","","","go","","400","455","55"
"null","null","html-keyboard-response","112","71321","0.0-112.0","","<div class=""circle""></div>","feedback_circle","","","",""
"null","null","html-keyboard-response","113","72324","0.0-113.0","","<div style=""font-size: 48px;"">+</div>
            <p style=""font-size: 16px; text-align: center;"">Trial 18 of 300</p>","iti","","","",""
"null","null","html-keyboard-response","114","72827","0.0-114.0","","<div class=""circle ready""></div>","ready","","","",""
"null","null","html-keyboard-response","115","73429","0.0-115.0","","","isi","","","",""
"null","null","html-keyboard-response","116","73932","0.0-116.0","","<div class=""circle set""></div>","set","500","","",""
"501"," ","html-keyboard-response","117","74434","0.0-117.0","","","go","","600","501","-99"
"null","null","html-keyboard-response","118","74935","0.0-118.0","","<div class=""circle""></div>","feedback_circle","","","",""
"null","null","html-keyboard-response","119","75938","0.0-119.0","","<div style=""font-size: 48px;"">+</div>
            <p style=""font-size: 16px; text-align: center;"">Trial 19 of 300</p>","iti","","","",""
"null","null","html-keyboard-response","120","76440","0.0-120.0","","<div class=""circle ready""></div>","ready","","","",""
"null","null","html-keyboard-response","121","77243","0.0-121.0","","","isi","","","",""
"null","null","html-keyboard-response","122","77746","0.0-122.0","","<div class=""circle set""></div>","set","500","","",""
"683"," ","html-keyboard-response","123","78429","0.0-123.0","","","go","","800","683","-117"
"null","null","html-keyboard-response","124","78930","0.0-124.0","","<div class=""circle""></div>","feedback_circle","","","",""
"null","null","html-keyboard-response","125","79933","0.0-125.0","","<div style=""font-size: 48px;"">+</div>
            <p style=""font-size: 16px; text-align: center;"">Trial 20 of 300</p>","iti","","","",""
"null","null","html-keyboard-response","126","80435","0.0-126.0","","<div class=""circle ready""></div>","ready","","","",""
"null","null","html-keyboard-response","127","80736","0.0-127.0","","","isi","","","",""
"null","null","html-keyboard-response","128","81238","0.0-128.0","","<div class=""circle set""></div>","set","500","","",""
"293"," ","html-keyboard-response","129","81532","0.0-129.0","","","go","","300","293","-7"
"null","null","html-keyboard-response","130","82034","0.0-130.0","","<div class=""circle""></div>","feedback_circle","","","",""
"null","null","html-keyboard-response","131","83036","0.0-131.0","","<div style=""font-size: 48px;"">+</div>
            <p style=""font-size: 16px; text-align: center;"">Trial 21 of 300</p>","iti","","","",""
"null","null","html-keyboard-response","132","83539","0.0-132.0","","<div class=""circle ready""></div>","ready","","","",""
"null","null","html-keyboard-response","133","84141","0.0-133.0","","","isi","","","",""
"null","null","html-keyboard-response","134","84643","0.0-134.0","","<div class=""circle set""></div>","set","500","","",""
"539"," ","html-keyboard-response","135","85184","0.0-135.0","","","go","","600","539","-61"
"null","null","html-keyboard-response","136","85685","0.0-136.0","","<div class=""circle""></div>","feedback_circle","","","",""
"null","null","html-keyboard-response","137","86688","0.0-137.0","","<div style=""font-size: 48px;"">+</div>
            <p style=""font-size: 16px; text-align: center;"">Trial 22 of 300</p>","iti","","","",""
"null","null","html-keyboard-response","138","87190","0.0-138.0","","<div class=""circle ready""></div>","ready","","","",""
"null","null","html-keyboard-response","139","87993","0.0-139.0","","","isi","","","",""
"null","null","html-keyboard-response","140","88495","0.0-140.0","","<div class=""circle set""></div>","set","500","","",""
"743"," ","html-keyboard-response","141","89239","0.0-141.0","","","go","","800","743","-57"
"null","null","html-keyboard-response","142","89740","0.0-142.0","","<div class=""circle""></div>","feedback_circle","","","",""
"null","null","html-keyboard-response","143","90742","0.0-143.0","","<div style=""font-size: 48px;"">+</div>
            <p style=""font-size: 16px; text-align: center;"">Trial 23 of 300</p>","iti","","","",""
"null","null","html-keyboard-response","144","91244","0.0-144.0","","<div class=""circle ready""></div>","ready","","","",""
"null","null","html-keyboard-response","145","91847","0.0-145.0","","","isi","","","",""
"null","null","html-keyboard-response","146","92350","0.0-146.0","","<div class=""circle set""></div>","set","500","","",""
"647"," ","html-keyboard-response","147","92997","0.0-147.0","","","go","","600","647","47"
"null","null","html-keyboard-response","148","93498","0.0-148.0","","<div class=""circle""></div>","feedback_circle","","","",""
"null","null","html-keyboard-response","149","94500","0.0-149.0","","<div style=""font-size: 48px;"">+</div>
            <p style=""font-size: 16px; text-align: center;"">Trial 24 of 300</p>","iti","","","",""
"null","null","html-keyboard-response","150","95003","0.0-150.0","","<div class=""circle ready""></div>","ready","","","",""
"null","null","html-keyboard-response","151","95205","0.0-151.0","","","isi","","","",""
"null","null","html-keyboard-response","152","95708","0.0-152.0","","<div class=""circle set""></div>","set","500","","",""
"78"," ","html-keyboard-response","153","95786","0.0-153.0","","","go","","200","78","-122"
"null","null","html-keyboard-response","154","96287","0.0-154.0","","<div class=""circle""></div>","feedback_circle","","","",""
"null","null","html-keyboard-response","155","97290","0.0-155.0","","<div style=""font-size: 48px;"">+</div>
            <p style=""font-size: 16px; text-align: center;"">Trial 25 of 300</p>","iti","","","",""
"null","null","html-keyboard-response","156","97791","0.0-156.0","","<div class=""circle ready""></div>","ready","","","",""
"null","null","html-keyboard-response","157","98494","0.0-157.0","","","isi","","","",""
"null","null","html-keyboard-response","158","98996","0.0-158.0","","<div class=""circle set""></div>","set","500","","",""
"778"," ","html-keyboard-response","159","99774","0.0-159.0","","","go","","700","778","78"
"null","null","html-keyboard-response","160","100276","0.0-160.0","","<div class=""circle""></div>","feedback_circle","","","",""
"null","null","html-keyboard-response","161","101279","0.0-161.0","","<div style=""font-size: 48px;"">+</div>
            <p style=""font-size: 16px; text-align: center;"">Trial 26 of 300</p>","iti","","","",""
"null","null","html-keyboard-response","162","101780","0.0-162.0","","<div class=""circle ready""></div>","ready","","","",""
"null","null","html-keyboard-response","163","102182","0.0-163.0","","","isi","","","",""
"null","null","html-keyboard-response","164","102685","0.0-164.0","","<div class=""circle set""></div>","set","500","","",""
"362"," ","html-keyboard-response","165","103047","0.0-165.0","","","go","","400","362","-38"
"null","null","html-keyboard-response","166","103548","0.0-166.0","","<div class=""circle""></div>","feedback_circle","","","",""
"null","null","html-keyboard-response","167","104551","0.0-167.0","","<div style=""font-size: 48px;"">+</div>
            <p style=""font-size: 16px; text-align: center;"">Trial 27 of 300</p>","iti","","","",""
"null","null","html-keyboard-response","168","105053","0.0-168.0","","<div class=""circle ready""></div>","ready","","","",""
"null","null","html-keyboard-response","169","105755","0.0-169.0","","","isi","","","",""
"null","null","html-keyboard-response","170","106258","0.0-170.0","","<div class=""circle set""></div>","set","500","","",""
"659"," ","html-keyboard-response","171","106917","0.0-171.0","","","go","","700","659","-41"
"null","null","html-keyboard-response","172","107418","0.0-172.0","","<div class=""circle""></div>","feedback_circle","","","",""
"null","null","html-keyboard-response","173","108421","0.0-173.0","","<div style=""font-size: 48px;"">+</div>
            <p style=""font-size: 16px; text-align: center;"">Trial 28 of 300</p>","iti","","","",""
"null","null","html-keyboard-response","174","108922","0.0-174.0","","<div class=""circle ready""></div>","ready","","","",""
"null","null","html-keyboard-response","175","109724","0.0-175.0","","","isi","","","",""
"null","null","html-keyboard-response","176","110227","0.0-176.0","","<div class=""circle set""></div>","set","500","","",""
"757"," ","html-keyboard-response","177","110985","0.0-177.0","","","go","","800","757","-43"
"null","null","html-keyboard-response","178","111486","0.0-178.0","","<div class=""circle""></div>","feedback_circle","","","",""
"null","null","html-keyboard-response","179","112489","0.0-179.0","","<div style=""font-size: 48px;"">+</div>
            <p style=""font-size: 16px; text-align: center;"">Trial 29 of 300</p>","iti","","","",""
"null","null","html-keyboard-response","180","112991","0.0-180.0","","<div class=""circle ready""></div>","ready","","","",""
"null","null","html-keyboard-response","181","113693","0.0-181.0","","","isi","","","",""
"null","null","html-keyboard-response","182","114196","0.0-182.0","","<div class=""circle set""></div>","set","500","","",""
"770"," ","html-keyboard-response","183","114967","0.0-183.0","","","go","","700","770","70"
"null","null","html-keyboard-response","184","115468","0.0-184.0","","<div class=""circle""></div>","feedback_circle","","","",""
"null","null","html-keyboard-response","185","116471","0.0-185.0","","<div style=""font-size: 48px;"">+</div>
            <p style=""font-size: 16px; text-align: center;"">Trial 30 of 300</p>","iti","","","",""
"null","null","html-keyboard-response","186","116974","0.0-186.0","","<div class=""circle ready""></div>","ready","","","",""
"null","null","html-keyboard-response","187","117176","0.0-187.0","","","isi","","","",""
"null","null","html-keyboard-response","188","117679","0.0-188.0","","<div class=""circle set""></div>","set","500","","",""
"96"," ","html-keyboard-response","189","117776","0.0-189.0","","","go","","200","96","-104"
"null","null","html-keyboard-response","190","118277","0.0-190.0","","<div class=""circle""></div>","feedback_circle","","","",""
"null","null","html-keyboard-response","191","119280","0.0-191.0","","<div style=""font-size: 48px;"">+</div>
            <p style=""font-size: 16px; text-align: center;"">Trial 31 of 300</p>","iti","","","",""
"null","null","html-keyboard-response","192","119782","0.0-192.0","","<div class=""circle ready""></div>","ready","","","",""
"null","null","html-keyboard-response","193","120284","0.0-193.0","","","isi","","","",""
"null","null","html-keyboard-response","194","120786","0.0-194.0","","<div class=""circle set""></div>","set","500","","",""
"453"," ","html-keyboard-response","195","121240","0.0-195.0","","","go","","500","453","-47"
"null","null","html-keyboard-response","196","121741","0.0-196.0","","<div class=""circle""></div>","feedback_circle","","","",""
"null","null","html-keyboard-response","197","122744","0.0-197.0","","<div style=""font-size: 48px;"">+</div>
            <p style=""font-size: 16px; text-align: center;"">Trial 32 of 300</p>","iti","","","",""
"null","null","html-keyboard-response","198","123246","0.0-198.0","","<div class=""circle ready""></div>","ready","","","",""
"null","null","html-keyboard-response","199","123949","0.0-199.0","","","isi","","","",""
"null","null","html-keyboard-response","200","124452","0.0-200.0","","<div class=""circle set""></div>","set","500","","",""
"708"," ","html-keyboard-response","201","125161","0.0-201.0","","","go","","700","708","8"
"null","null","html-keyboard-response","202","125663","0.0-202.0","","<div class=""circle""></div>","feedback_circle","","","",""
"null","null","html-keyboard-response","203","126665","0.0-203.0","","<div style=""font-size: 48px;"">+</div>
            <p style=""font-size: 16px; text-align: center;"">Trial 33 of 300</p>","iti","","","",""
"null","null","html-keyboard-response","204","127167","0.0-204.0","","<div class=""circle ready""></div>","ready","","","",""
"null","null","html-keyboard-response","205","127570","0.0-205.0","","","isi","","","",""
"null","null","html-keyboard-response","206","128072","0.0-206.0","","<div class=""circle set""></div>","set","500","","",""
"474"," ","html-keyboard-response","207","128547","0.0-207.0","","","go","","400","474","74"
"null","null","html-keyboard-response","208","129048","0.0-208.0","","<div class=""circle""></div>","feedback_circle","","","",""
"null","null","html-keyboard-response","209","130051","0.0-209.0","","<div style=""font-size: 48px;"">+</div>
            <p style=""font-size: 16px; text-align: center;"">Trial 34 of 300</p>","iti","","","",""
"null","null","html-keyboard-response","210","130553","0.0-210.0","","<div class=""circle ready""></div>","ready","","","",""
"null","null","html-keyboard-response","211","130856","0.0-211.0","","","isi","","","",""
"null","null","html-keyboard-response","212","131358","0.0-212.0","","<div class=""circle set""></div>","set","500","","",""
"252"," ","html-keyboard-response","213","131611","0.0-213.0","","","go","","300","252","-48"
"null","null","html-keyboard-response","214","132112","0.0-214.0","","<div class=""circle""></div>","feedback_circle","","","",""
"null","null","html-keyboard-response","215","133114","0.0-215.0","","<div style=""font-size: 48px;"">+</div>
            <p style=""font-size: 16px; text-align: center;"">Trial 35 of 300</p>","iti","","","",""
"null","null","html-keyboard-response","216","133617","0.0-216.0","","<div class=""circle ready""></div>","ready","","","",""
"null","null","html-keyboard-response","217","133919","0.0-217.0","","","isi","","","",""
"null","null","html-keyboard-response","218","134422","0.0-218.0","","<div class=""circle set""></div>","set","500","","",""
"346"," ","html-keyboard-response","219","134768","0.0-219.0","","","go","","300","346","46"
"null","null","html-keyboard-response","220","135269","0.0-220.0","","<div class=""circle""></div>","feedback_circle","","","",""
"null","null","html-keyboard-response","221","136272","0.0-221.0","","<div style=""font-size: 48px;"">+</div>
            <p style=""font-size: 16px; text-align: center;"">Trial 36 of 300</p>","iti","","","",""
"null","null","html-keyboard-response","222","136775","0.0-222.0","","<div class=""circle ready""></div>","ready","","","",""
"null","null","html-keyboard-response","223","137377","0.0-223.0","","","isi","","","",""
"null","null","html-keyboard-response","224","137879","0.0-224.0","","<div class=""circle set""></div>","set","500","","",""
"628"," ","html-keyboard-response","225","138508","0.0-225.0","","","go","","600","628","28"
"null","null","html-keyboard-response","226","139009","0.0-226.0","","<div class=""circle""></div>","feedback_circle","","","",""
"null","null","html-keyboard-response","227","140011","0.0-227.0","","<div style=""font-size: 48px;"">+</div>
            <p style=""font-size: 16px; text-align: center;"">Trial 37 of 300</p>","iti","","","",""
"null","null","html-keyboard-response","228","140513","0.0-228.0","","<div class=""circle ready""></div>","ready","","","",""
"null","null","html-keyboard-response","229","140716","0.0-229.0","","","isi","","","",""
"null","null","html-keyboard-response","230","141218","0.0-230.0","","<div class=""circle set""></div>","set","500","","",""
"138"," ","html-keyboard-response","231","141357","0.0-231.0","","","go","","200","138","-62"
"null","null","html-keyboard-response","232","141858","0.0-232.0","","<div class=""circle""></div>","feedback_circle","","","",""
"null","null","html-keyboard-response","233","142861","0.0-233.0","","<div style=""font-size: 48px;"">+</div>
            <p style=""font-size: 16px; text-align: center;"">Trial 38 of 300</p>","iti","","","",""
"null","null","html-keyboard-response","234","143363","0.0-234.0","","<div class=""circle ready""></div>","ready","","","",""
"null","null","html-keyboard-response","235","144165","0.0-235.0","","","isi","","","",""
"null","null","html-keyboard-response","236","144668","0.0-236.0","","<div class=""circle set""></div>","set","500","","",""
"629"," ","html-keyboard-response","237","145297","0.0-237.0","","","go","","800","629","-171"
"null","null","html-keyboard-response","238","145799","0.0-238.0","","<div class=""circle""></div>","feedback_circle","","","",""
"null","null","html-keyboard-response","239","146801","0.0-239.0","","<div style=""font-size: 48px;"">+</div>
            <p style=""font-size: 16px; text-align: center;"">Trial 39 of 300</p>","iti","","","",""
"null","null","html-keyboard-response","240","147302","0.0-240.0","","<div class=""circle ready""></div>","ready","","","",""
"null","null","html-keyboard-response","241","148205","0.0-241.0","","","isi","","","",""
"null","null","html-keyboard-response","242","148708","0.0-242.0","","<div class=""circle set""></div>","set","500","","",""
"898"," ","html-keyboard-response","243","149606","0.0-243.0","","","go","","900","898","-2"
"null","null","html-keyboard-response","244","150108","0.0-244.0","","<div class=""circle""></div>","feedback_circle","","","",""
"null","null","html-keyboard-response","245","151111","0.0-245.0","","<div style=""font-size: 48px;"">+</div>
            <p style=""font-size: 16px; text-align: center;"">Trial 40 of 300</p>","iti","","","",""
"null","null","html-keyboard-response","246","151612","0.0-246.0","","<div class=""circle ready""></div>","ready","","","",""
"null","null","html-keyboard-response","247","152415","0.0-247.0","","","isi","","","",""
"null","null","html-keyboard-response","248","152918","0.0-248.0","","<div class=""circle set""></div>","set","500","","",""
"789"," ","html-keyboard-response","249","153708","0.0-249.0","","","go","","800","789","-11"
"null","null","html-keyboard-response","250","154209","0.0-250.0","","<div class=""circle""></div>","feedback_circle","","","",""
"null","null","html-keyboard-response","251","155213","0.0-251.0","","<div style=""font-size: 48px;"">+</div>
            <p style=""font-size: 16px; text-align: center;"">Trial 41 of 300</p>","iti","","","",""
